timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1764273292.5399575,1,LEFT,LEFT,0,0
1764273292.577451,1,LEFT,LEFT,0,0
1764273292.6083927,1,LEFT,LEFT,0,0
1764273292.6405814,1,LEFT,LEFT,0,0
1764273292.6765072,1,LEFT,LEFT,0,0
1764273292.7091742,1,LEFT,LEFT,0,0
1764273292.7400198,1,LEFT,LEFT,0,0
1764273292.7775972,1,LEFT,LEFT,0,0
1764273292.8071835,1,LEFT,LEFT,0,0
1764273292.8403022,1,LEFT,LEFT,0,0
1764273292.875824,1,LEFT,LEFT,0,0
1764273292.9087238,1,LEFT,LEFT,0,0
1764273292.9399626,1,LEFT,LEFT,0,0
1764273292.971635,1,LEFT,LEFT,0,0
1764273293.0086024,1,LEFT,LEFT,0,0
1764273293.039494,1,LEFT,LEFT,0,0
1764273293.0714843,1,LEFT,LEFT,0,0
1764273293.1088257,1,LEFT,LEFT,0,0
1764273293.1390777,1,LEFT,LEFT,0,0
1764273293.1724153,1,LEFT,LEFT,0,0
1764273293.2077107,1,LEFT,LEFT,0,0
1764273293.2398844,1,LEFT,LEFT,0,0
1764273293.2723556,1,LEFT,LEFT,0,0
1764273293.3065906,1,LEFT,LEFT,0,0
1764273293.3394122,1,LEFT,LEFT,0,0
1764273293.3717816,1,LEFT,LEFT,0,0
1764273293.4094403,1,LEFT,LEFT,0,0
1764273293.4398563,1,LEFT,LEFT,0,0
1764273293.4708183,1,LEFT,LEFT,0,0
1764273293.5089087,1,LEFT,LEFT,0,0
1764273293.5386093,1,LEFT,LEFT,0,0
1764273293.5714245,1,LEFT,LEFT,0,0
1764273293.6032772,1,LEFT,LEFT,0,0
1764273293.639999,1,LEFT,LEFT,0,0
1764273293.6716523,1,LEFT,LEFT,0,0
1764273293.703595,1,LEFT,LEFT,0,0
1764273293.739455,1,LEFT,LEFT,0,0
1764273293.7722101,1,LEFT,LEFT,0,0
1764273293.8030262,1,LEFT,LEFT,0,0
1764273293.8393757,1,LEFT,LEFT,0,0
1764273293.8716812,1,LEFT,LEFT,0,0
1764273293.9036434,1,LEFT,LEFT,0,0
1764273293.941521,1,LEFT,LEFT,0,0
1764273293.9706092,1,LEFT,LEFT,0,0
1764273294.0029867,1,LEFT,LEFT,0,0
1764273294.0410993,1,LEFT,UP,0,0
1764273294.071482,1,LEFT,UP,0,0
1764273294.1041253,1,LEFT,UP,0,0
1764273294.1347806,1,LEFT,UP,0,0
1764273294.1731663,1,LEFT,UP,0,0
1764273294.2037153,1,LEFT,UP,0,0
1764273294.234778,1,LEFT,UP,0,0
1764273294.2727244,1,LEFT,UP,0,0
1764273294.3038635,1,LEFT,UP,0,0
1764273294.3354993,1,UP,UP,0,0
1764273294.373666,1,UP,UP,0,0
1764273294.4028888,1,UP,UP,0,0
1764273294.4349916,1,UP,UP,0,0
1764273294.4736834,1,UP,UP,0,0
1764273294.5022595,1,UP,UP,0,0
1764273294.5348969,1,UP,UP,0,0
1764273294.5720356,1,UP,UP,0,0
1764273294.6039665,1,UP,UP,0,0
1764273294.6358316,1,UP,UP,0,0
1764273294.6667347,1,UP,UP,0,0
1764273294.7049277,1,UP,UP,0,0
1764273294.7347333,1,UP,UP,0,0
1764273294.7670696,1,UP,UP,0,0
1764273294.8025897,1,UP,UP,0,0
1764273294.835401,1,UP,UP,0,0
1764273294.8676329,1,UP,UP,0,0
1764273294.9025917,1,UP,UP,0,0
1764273294.935357,1,UP,UP,0,0
1764273294.968158,1,UP,UP,0,0
1764273295.0045233,1,UP,UP,0,0
1764273295.03472,1,UP,UP,0,0
1764273295.0681527,1,UP,UP,0,0
1764273295.102987,1,UP,UP,0,0
1764273295.1346273,1,UP,UP,0,0
1764273295.1683683,1,UP,UP,0,0
1764273295.203978,1,UP,UP,0,0
1764273295.2350054,1,UP,UP,0,0
1764273295.2671716,1,UP,UP,0,0
