timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1764273891.5433476,1,LEFT,LEFT,0,0
1764273891.5754,1,LEFT,LEFT,0,0
1764273891.6065753,1,LEFT,LEFT,0,0
1764273891.6463094,1,LEFT,LEFT,0,0
1764273891.6755512,1,LEFT,LEFT,0,0
1764273891.7075698,1,LEFT,LEFT,0,0
1764273891.7389019,1,LEFT,LEFT,0,0
1764273891.775875,1,LEFT,LEFT,0,0
1764273891.8079426,1,LEFT,LEFT,0,0
1764273891.845013,1,LEFT,LEFT,0,0
1764273891.8760798,1,LEFT,LEFT,0,0
1764273891.9078321,1,LEFT,LEFT,0,0
1764273891.9400513,1,LEFT,LEFT,0,0
1764273891.9767444,1,LEFT,LEFT,0,0
1764273892.0077183,1,LEFT,LEFT,0,0
1764273892.0384572,1,LEFT,LEFT,0,0
1764273892.0752103,1,LEFT,LEFT,0,0
1764273892.106377,1,LEFT,LEFT,0,0
1764273892.1393044,1,LEFT,LEFT,0,0
1764273892.1755915,1,LEFT,LEFT,0,0
1764273892.208633,1,LEFT,LEFT,0,0
1764273892.2398071,1,LEFT,LEFT,0,0
1764273892.2718463,1,LEFT,LEFT,0,0
1764273892.3080575,1,LEFT,LEFT,0,0
1764273892.3390243,1,LEFT,LEFT,0,0
1764273892.3710232,1,LEFT,LEFT,0,0
1764273892.4081135,1,LEFT,LEFT,0,0
1764273892.4399707,1,LEFT,LEFT,0,0
1764273892.4713032,1,LEFT,LEFT,0,0
1764273892.507107,1,LEFT,LEFT,0,0
1764273892.539111,1,LEFT,LEFT,0,0
1764273892.5721953,1,LEFT,LEFT,0,0
1764273892.6066368,1,LEFT,LEFT,0,0
1764273892.6394355,1,LEFT,LEFT,0,0
1764273892.6713216,1,LEFT,LEFT,0,0
1764273892.7093885,1,LEFT,LEFT,0,0
1764273892.738807,1,LEFT,LEFT,0,0
1764273892.7707474,1,LEFT,LEFT,0,0
1764273892.80775,1,LEFT,LEFT,0,0
1764273892.8398204,1,LEFT,LEFT,0,0
1764273892.8710175,1,LEFT,LEFT,0,0
1764273892.9036052,1,LEFT,LEFT,0,0
1764273892.9391136,1,LEFT,LEFT,0,0
1764273892.9709425,1,LEFT,LEFT,0,0
1764273893.0032768,1,LEFT,LEFT,0,0
1764273893.0394068,1,LEFT,LEFT,0,0
1764273893.0720453,1,LEFT,LEFT,0,0
1764273893.104338,1,LEFT,LEFT,0,0
1764273893.139437,1,LEFT,LEFT,0,0
1764273893.171523,1,LEFT,LEFT,0,0
1764273893.2033784,1,LEFT,LEFT,0,0
1764273893.2394674,1,LEFT,LEFT,0,0
1764273893.27092,1,LEFT,LEFT,0,0
1764273893.3036308,1,LEFT,LEFT,0,0
1764273893.3396304,1,LEFT,LEFT,0,0
1764273893.3709176,1,LEFT,LEFT,0,0
1764273893.4030247,1,LEFT,LEFT,0,0
1764273893.4348845,1,LEFT,LEFT,0,0
1764273893.472012,1,LEFT,LEFT,0,0
1764273893.5033362,1,LEFT,LEFT,0,0
1764273893.5344172,1,LEFT,LEFT,0,0
1764273893.5713289,1,LEFT,LEFT,0,0
1764273893.6024904,1,LEFT,LEFT,0,0
1764273893.6355443,1,LEFT,LEFT,0,0
1764273893.671442,1,LEFT,LEFT,0,0
1764273893.7033472,1,LEFT,LEFT,0,0
1764273893.735483,1,LEFT,LEFT,0,0
1764273893.7707534,1,LEFT,LEFT,0,0
1764273893.8034668,1,LEFT,LEFT,0,0
1764273893.8347638,1,LEFT,LEFT,0,0
1764273893.8716197,1,LEFT,LEFT,0,0
1764273893.9028263,1,LEFT,LEFT,0,0
1764273893.935991,1,LEFT,LEFT,0,0
1764273893.9722915,1,LEFT,LEFT,0,0
