timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1763581873.4988043,1,RIGHT,NONE,0,0
1763581873.5350049,1,RIGHT,UP,0,0
1763581873.5674133,1,DOWN,UP,0,0
1763581873.5986838,1,DOWN,UP,0,0
1763581873.6349077,1,DOWN,UP,0,0
1763581873.6676512,1,DOWN,UP,0,0
1763581873.7035985,1,DOWN,UP,0,0
1763581873.7350233,1,DOWN,UP,0,0
1763581873.7674844,1,DOWN,UP,0,0
1763581873.8040333,1,DOWN,UP,0,0
1763581873.8353915,1,DOWN,UP,0,0
1763581873.8685443,1,DOWN,UP,0,0
1763581873.9044068,1,DOWN,UP,0,0
1763581873.9360073,1,DOWN,UP,0,0
1763581873.9715931,1,DOWN,UP,0,0
1763581874.003026,1,DOWN,UP,0,0
1763581874.03558,1,DOWN,UP,0,0
1763581874.0720053,1,DOWN,UP,0,0
1763581874.103319,1,DOWN,UP,0,0
1763581874.1353524,1,DOWN,UP,0,0
1763581874.1715958,1,DOWN,UP,0,0
1763581874.2033226,1,DOWN,UP,0,0
1763581874.2399347,1,DOWN,UP,0,0
1763581874.2712486,1,DOWN,UP,0,0
1763581874.3034124,1,DOWN,UP,0,0
1763581874.3400714,1,DOWN,UP,0,0
1763581874.3713157,1,DOWN,UP,0,0
1763581874.4027061,1,DOWN,UP,0,0
1763581874.439637,1,DOWN,UP,0,0
1763581874.470692,1,DOWN,UP,0,0
1763581874.5068,1,DOWN,UP,0,0
1763581874.539934,1,DOWN,UP,0,0
1763581874.5706208,1,DOWN,UP,0,0
1763581874.607274,1,DOWN,UP,0,0
1763581874.6388044,1,DOWN,UP,0,0
1763581874.6718798,1,DOWN,UP,0,0
1763581874.7065825,1,DOWN,UP,0,0
1763581874.7395701,1,DOWN,UP,0,0
1763581874.7755215,1,DOWN,UP,0,0
1763581874.8068419,1,DOWN,UP,0,0
1763581874.8392246,1,DOWN,UP,0,0
1763581874.8750398,1,DOWN,UP,0,0
1763581874.9066129,1,DOWN,UP,0,0
1763581874.9389026,1,DOWN,UP,0,0
1763581874.975334,1,DOWN,UP,0,0
1763581875.0071738,1,DOWN,UP,0,0
1763581875.043395,1,DOWN,UP,0,0
1763581875.0753014,1,DOWN,UP,0,0
1763581875.1076715,1,DOWN,UP,0,0
1763581875.1434758,1,DOWN,UP,0,0
1763581875.175867,1,DOWN,UP,0,0
1763581875.2074463,1,DOWN,UP,0,0
1763581875.2436051,1,DOWN,UP,0,0
1763581875.2757251,1,DOWN,UP,0,0
1763581875.3113284,1,DOWN,UP,0,0
1763581875.3437529,1,DOWN,UP,0,0
1763581875.375165,1,DOWN,UP,0,0
1763581875.4110963,1,DOWN,UP,0,0
1763581875.4426556,1,DOWN,UP,0,0
1763581875.474992,1,DOWN,UP,0,0
1763581875.5116515,1,DOWN,UP,0,0
1763581875.5432632,1,DOWN,UP,0,0
1763581875.5790632,1,DOWN,UP,0,0
1763581875.6111524,1,DOWN,UP,0,0
1763581875.6433704,1,DOWN,UP,0,0
1763581875.6798537,1,DOWN,UP,0,0
1763581875.711619,1,DOWN,UP,0,0
1763581875.7431307,1,DOWN,UP,0,0
1763581875.7796836,1,DOWN,UP,0,0
1763581875.8109393,1,DOWN,UP,0,0
1763581875.8471487,1,DOWN,UP,0,0
1763581875.8790877,1,DOWN,UP,0,0
1763581875.911385,1,DOWN,UP,0,0
1763581875.9475243,1,DOWN,UP,0,0
1763581875.978852,1,DOWN,UP,0,0
1763581876.0108864,1,DOWN,UP,0,0
1763581876.0469902,1,DOWN,UP,0,0
1763581876.079438,1,DOWN,NONE,0,0
1763581876.1148589,1,DOWN,RIGHT,0,0
1763581876.1473181,1,DOWN,RIGHT,0,0
1763581876.1795251,1,RIGHT,RIGHT,0,0
1763581876.2148113,1,RIGHT,RIGHT,0,0
1763581876.2472181,1,RIGHT,RIGHT,0,0
1763581876.279614,1,RIGHT,RIGHT,0,0
1763581876.3142064,1,RIGHT,RIGHT,0,0
1763581876.3472998,1,RIGHT,RIGHT,0,0
1763581876.3834193,1,RIGHT,RIGHT,0,0
1763581876.4146922,1,RIGHT,RIGHT,0,0
1763581876.447533,1,RIGHT,RIGHT,0,0
1763581876.482374,1,RIGHT,RIGHT,0,0
1763581876.514633,1,RIGHT,RIGHT,0,0
1763581876.5472555,1,RIGHT,RIGHT,0,0
1763581876.5828178,1,RIGHT,RIGHT,0,0
1763581876.615241,1,RIGHT,RIGHT,0,0
1763581876.6505532,1,RIGHT,RIGHT,0,0
1763581876.6826563,1,RIGHT,RIGHT,0,0
1763581876.7146652,1,RIGHT,RIGHT,0,0
1763581876.7515779,1,RIGHT,RIGHT,0,0
1763581876.7829118,1,RIGHT,RIGHT,0,0
1763581876.8155665,1,RIGHT,RIGHT,0,0
1763581876.8504677,1,RIGHT,RIGHT,0,0
1763581876.883307,1,RIGHT,RIGHT,0,0
1763581876.9188344,1,RIGHT,RIGHT,0,0
1763581876.951066,1,RIGHT,RIGHT,0,0
